CPF,Valor da DAS
,"2701,46"
,"2701,46"
,"2701,46"
,"8174,03"
,"3411,33"
,"3440,75"
,"2701,46"
,"2701,46"
,"1620,88"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2064,45"
,"2701,46"
,"2701,46"
,"2701,46"
,"3411,33"
,"3411,33"
,"1620,88"
,"3411,33"
,"3411,33"
,"1620,88"
,"2064,45"
,"3411,33"
,"2701,46"
,"1620,88"
,"2064,45"
,"1620,88"
,"2701,46"
,"2701,46"
,"2701,46"
,"3411,33"
,"2701,46"
,"3440,75"
,"2701,46"
,"3411,33"
,"3411,33"
,"3411,33"
,"2701,46"
,"990,54"
,"2701,46"
,"5685,55"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"5685,55"
,"2701,46"
,"1620,88"
,"2701,46"
,"2701,46"
,"2701,46"
,"1620,88"
,"1620,88"
,"3411,33"
,"6223,98"
,"2064,45"
,"2701,46"
,"3411,33"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"3411,33"
,"2064,45"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,0
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"10373,3"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,0
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"3411,33"
,"3440,75"
,"2701,46"
,"1620,88"
,"2701,46"
,"1620,88"
,"2064,45"
,"2701,46"
,"6881,5"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2064,45"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"1620,88"
,"1620,88"
,"1620,88"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"5685,55"
,"5685,55"
,"3440,75"
,"2701,46"
,"3440,75"
,DOU 38
,"10373,3"
,"10373,3"
,"5685,55"
,"2701,46"
,"2701,46"
,"5685,55"
,"5685,55"
,"5685,55"
,"5685,55"
,"12715,16"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"5875,06"
,"2701,46"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"5685,55"
,"5685,55"
,"2701,46"
,"5685,55"
,"5685,55"
,"5685,55"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,0
,"2701,46"
,"3411,33"
,"5685,55"
,"10373,3"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"5685,55"
,"3440,75"
,"5685,55"
,"5685,55"
,"5685,55"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"6638,91"
,"8174,03"
,"8174,03"
,"6223,98"
,"6223,98"
,"8174,03"
,"3411,33"
,"8174,03"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"10373,3"
,"16944,9"
,"10373,3"
,"10373,3"
,"10373,3"
,"2064,45"
,"2064,45"
,"8174,03"
,"6223,98"
,"6223,98"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"6223,98"
,"6223,98"
,"2064,45"
,"13623,39"
,"10373,3"
,"2339,71"
,"10373,3"
,"16944,9"
,"10373,3"
,"8174,03"
,"10166,94"
,"6223,98"
,"8174,03"
,"8174,03"
,"13623,39"
,"5685,55"
,"3411,33"
,"13623,39"
,"6223,98"
,"2064,45"
,"3411,33"
,"2064,45"
,"6223,98"
,"3411,33"
,"3411,33"
,"2064,45"
,"8174,03"
,"3440,75"
,"5685,55"
,"3440,75"
,"16944,9"
,"10373,3"
,"3411,33"
,"6223,98"
,"2064,45"
,"2064,45"
,"3440,75"
,0
,"13623,39"
,"13623,39"
,"10373,3"
,"13623,39"
,"6223,98"
,"3440,75"
,"13623,39"
,"3440,75"
,"8174,03"
,"2701,46"
,"3440,75"
,"3440,75"
,"3440,75"
,"3440,75"
,"2064,45"
,"6223,98"
,"6223,98"
,"2701,46"
,"3440,75"
,"2701,46"
,"2701,46"
,"5685,55"
,"8174,03"
,"8174,03"
,"3440,75"
,"3440,75"
,"3440,75"
,"5685,55"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"6223,98"
,"5685,55"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"8174,03"
,"10373,3"
,"5685,55"
,"8174,03"
,"6223,98"
,"13623,39"
,"3440,75"
,"10373,3"
,"3440,75"
,"6223,98"
,"3440,75"
,"3411,33"
,"2064,45"
,"10166,94"
,"2064,45"
,"8174,03"
,"6223,98"
,"2614,97"
,"2064,45"
,"2064,45"
,"3440,75"
,"10373,3"
,"3440,75"
,"3440,75"
,"13623,39"
,"3440,75"
,"8174,03"
,"6223,98"
,"10373,3"
,"10373,3"
,"5685,55"
,"8174,03"
,"8174,03"
,"3440,75"
,"2701,46"
,"3440,75"
,"10373,3"
,"3440,75"
,"10373,3"
,"3440,75"
,"3440,75"
,"13623,39"
,"3440,75"
,"2701,46"
,"5685,55"
,"3411,33"
,"3411,33"
,"2701,46"
,"3440,75"
,"2701,46"
,"5685,55"
,"3440,75"
,"3440,75"
,"3440,75"
,"3440,75"
,"6223,98"
,"5685,55"
,"13623,39"
,"3440,75"
,"10373,3"
,"3440,75"
,"10373,3"
,"2701,46"
,"6223,98"
,"8174,03"
,"10373,3"
,"5685,55"
,"5685,55"
,"1620,88"
,"13623,39"
,"8174,03"
,"10373,3"
,"3440,75"
,"10373,3"
,"3440,75"
,"5619,89"
,"3440,75"
,"3440,75"
,"10373,3"
,"3440,75"
,"3440,75"
,"16944,9"
,"13623,39"
,"16944,9"
,"2064,45"
,"6223,98"
,"13623,39"
,"10373,3"
,"13623,39"
,"10373,3"
,"13623,39"
,"10373,3"
,"3411,33"
,"13623,39"
,"5685,55"
,"10373,3"
,"6223,98"
,"3411,33"
,"3411,33"
,"3411,33"
,"6223,98"
,"6223,98"
,"13623,39"
,"5685,55"
,"10373,3"
,"6223,98"
,"10373,3"
,"6223,98"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"6223,98"
,"6223,98"
,"6223,98"
,"10373,3"
,"10373,3"
,"6223,98"
,"5685,55"
,"5685,55"
,"3440,75"
,"10373,3"
,"2701,46"
,"2701,46"
,"13623,39"
,"3440,75"
,"10166,94"
,"3411,33"
,"3411,33"
,"3411,33"
,"3411,33"
,"3440,75"
,"6223,98"
,"6223,98"
,"5685,55"
,"3411,33"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"10373,3"
,"5685,55"
,"3411,33"
,"3411,33"
,"1789,19"
,"3411,33"
,"6223,98"
,"3411,33"
,"3411,33"
,"6223,98"
,"6223,98"
,"8423,44"
,"3440,75"
,"5685,55"
,"3440,75"
,"3440,75"
,"4358,28"
,"8174,03"
,"6223,98"
,"8174,03"
,"10166,94"
,"10166,94"
,"10166,94"
,"8174,03"
,"8174,03"
,"8174,03"
,"7629,09"
,"6223,98"
,"3440,75"
,"8174,03"
,"10166,94"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"7901,57"
,"8174,03"
,"2064,45"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"2064,45"
,0
,"2064,45"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"2339,7"
,"3440,75"
,"2064,45"
,"3440,75"
,"3440,75"
,"10373,3"
,"3440,75"
,"10373,3"
,"8174,03"
,"6223,98"
,"8174,03"
,"6223,98"
,"8174,03"
,"8174,03"
,"10166,94"
,"8174,03"
,"10166,94"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"6223,98"
,"4904,42"
,"8174,03"
,"10166,94"
,"3440,75"
,"2701,46"
,"10166,94"
,"3411,33"
,"5685,55"
,"3440,75"
,"10373,3"
,"13623,39"
,"3440,75"
,"10373,3"
,"2064,45"
,"1620,88"
,"6223,98"
,"2064,45"
,"6223,98"
,"1620,88"
,"6223,98"
,"2064,45"
,"2064,45"
,"2064,45"
,"702,38"
,"1620,88"
,"2064,45"
,"2064,45"
,"1620,88"
,"6223,98"
,"2064,45"
,"8174,03"
,"2064,45"
,"2064,45"
,"1620,88"
,"10166,94"
,"6223,98"
,"2064,45"
,"1620,88"
,"6223,98"
,"2064,45"
,"2064,45"
,"1620,88"
,"6223,98"
,"8174,03"
,"2064,45"
,"6223,98"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"1620,88"
,"2064,45"
,"2064,45"
,"1620,88"
,"6223,98"
,"2064,45"
,"1620,88"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"6223,98"
,"1134,61"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"6223,98"
,"2064,45"
,"6223,98"
,"1620,88"
,"2064,45"
,"2064,45"
,"2701,46"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"6223,98"
,"6223,98"
,"1620,88"
,"2064,45"
,"6223,98"
,"1620,88"
,"2064,45"
,"2064,45"
,"1620,88"
,"6223,98"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"6223,98"
,"2064,45"
,"1620,88"
,"2064,45"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"1620,88"
,"2701,46"
,"6223,98"
,"2701,46"
,"6223,98"
,"3440,75"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2701,46"
,"6223,98"
,"3440,75"
,"2701,46"
,"13623,39"
,"2701,46"
,"3440,75"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"6223,98"
,"8174,03"
,"1620,88"
,"3411,33"
,"3411,33"
,"3411,33"
,"6223,98"
,"3411,33"
,"1620,88"
,"6223,98"
,"3411,33"
,"2701,46"
,"5685,55"
,"5685,55"
,"3411,33"
,"6223,98"
,"3411,33"
,"3411,33"
,"5685,55"
,"2701,46"
,"3411,33"
,"10373,3"
,"3411,33"
,"10373,3"
,"6223,98"
,"13623,39"
,"3411,33"
,"6223,98"
,"16944,9"
,"10373,3"
,"7261,31"
,"7607,09"
,"10373,3"
,"5685,55"
,"13623,39"
,"10373,3"
,"5685,55"
,"2701,46"
,"3411,33"
,"8174,03"
,"4093,59"
,"5685,55"
,"5685,55"
,"1620,88"
,"3411,33"
,"3411,33"
,"6223,98"
,"10373,3"
,"4043,38"
,"3411,33"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"6223,98"
,"10373,3"
,"10373,3"
,"2701,46"
,"2701,46"
,"6223,98"
,"10373,3"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"10373,3"
,"10373,3"
,"3411,33"
,"2701,46"
,"5685,55"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"5685,55"
,"12447,96"
,"13623,39"
,"3411,33"
,"6223,98"
,"5685,55"
,"5685,55"
,"6223,98"
,"8174,03"
,"2064,45"
,"3411,33"
,"6223,98"
,"6223,98"
,"2064,45"
,"2064,45"
,"3411,33"
,"3411,33"
,"3326,06"
,"5685,55"
,"3411,33"
,"1620,88"
,"1620,88"
,"2701,46"
,"1620,88"
,"1620,88"
,"10166,94"
,"3411,33"
,"2701,46"
,"8174,03"
,"6223,98"
,"16944,9"
,"6223,98"
,"10373,3"
,"10373,3"
,"1620,88"
,"13623,39"
,"1188,64"
,"1620,88"
,"5685,55"
,"2701,46"
,"2064,45"
,"10373,3"
,"2701,46"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"1620,88"
,"5685,55"
,"2701,46"
,"10373,3"
,"10373,3"
,"3440,75"
,"5685,55"
,"10373,3"
,"2701,46"
,"1080,58"
,"3440,75"
,"3411,33"
,"6223,98"
,"1620,88"
,"2064,45"
,"3411,33"
,"3440,75"
,"10373,3"
,"3440,75"
,"10373,3"
,"2701,46"
,"5685,55"
,"10373,3"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"5685,55"
,"2701,46"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"8174,03"
,"6223,98"
,"8174,03"
,"16944,9"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"8174,03"
,"6223,98"
,"6223,98"
,"8174,03"
,"8174,03"
,"6223,98"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"6223,98"
,"10373,3"
,"6223,98"
,"10373,3"
,"6223,98"
,"10373,3"
,"13623,39"
,"6223,98"
,"10373,3"
,"10373,3"
,"10373,3"
,"6223,98"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"2064,45"
,"1620,88"
,"2064,45"
,"2064,45"
,"5685,55"
,"6223,98"
,"13623,39"
,"10373,3"
,"6223,98"
,"2064,45"
,"2064,45"
,"2064,45"
,"1620,88"
,"2064,45"
,"3411,33"
,"3411,33"
,"1620,88"
,"2064,45"
,"1620,88"
,"1620,88"
,"2064,45"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"2701,46"
,"1620,88"
,"3411,33"
,"3440,75"
,"11371,1"
,"2701,46"
,"5685,55"
,"10373,3"
,"3440,75"
,"5685,55"
,"3411,33"
,"3411,33"
,"10166,94"
,"3411,33"
,"1620,88"
,"2064,45"
,"3411,33"
,"2064,45"
,"1620,88"
,"2064,45"
,"8174,03"
,"1620,88"
,"1620,88"
,"2701,46"
,"2701,46"
,"2064,45"
,"1620,88"
,"2701,46"
,"2701,46"
,"2701,46"
,"6223,98"
,"2701,46"
,"5685,55"
,"10373,3"
,"2064,45"
,"10373,3"
,"5685,55"
,"13623,39"
,"5685,55"
,"5685,55"
,"1620,88"
,"2701,46"
,"3440,75"
,"10373,3"
,"2701,46"
,"5685,55"
,"2701,46"
,"10373,3"
,"3440,75"
,"10373,3"
,"3411,33"
,"10373,3"
,"5685,55"
,"2701,46"
,"5685,55"
,"8174,03"
,"5685,55"
,"5685,55"
,"8174,03"
,"8174,03"
,"5685,55"
,"3440,75"
,"2701,46"
,"5685,55"
,"3411,33"
,"5685,55"
,"2701,46"
,"3411,33"
,"5685,55"
,"8174,03"
,"3411,33"
,"2701,46"
,"2701,46"
,"10373,3"
,"3440,75"
,"5685,55"
,"10373,3"
,"2701,46"
,"8174,03"
,"2064,45"
,"5685,55"
,"5685,55"
,"2701,46"
,"5685,55"
,"5685,55"
,"6223,98"
,"2701,46"
,"2064,45"
,"5685,55"
,"2701,46"
,"1620,88"
,"2064,45"
,"1620,88"
,"1620,88"
,"3411,33"
,"1620,88"
,"2064,45"
,"3411,33"
,"3440,75"
,"5685,55"
,"6223,98"
,"2701,46"
,"3440,75"
,"10373,3"
,"6223,98"
,"2701,46"
,"3440,75"
,"6223,98"
,"5685,55"
,"3440,75"
,"2701,46"
,"2701,46"
,"1620,88"
,"5685,55"
,"3440,75"
,"3440,75"
,"2701,46"
,"5685,55"
,"13623,39"
,"2701,46"
,"3440,75"
,"3440,75"
,"10373,3"
,"5685,55"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"2701,46"
,"3440,75"
,"2701,46"
,"3440,75"
,"10373,3"
,"3440,75"
,"2701,46"
,"10166,94"
,"3440,75"
,"2701,46"
,"2701,46"
,"5685,55"
,"5685,55"
,"10373,3"
,"5685,55"
,"10373,3"
,"2701,46"
,"5685,55"
,"3440,75"
,"10373,3"
,"3440,75"
,"5685,55"
,"5685,55"
,"3440,75"
,"10373,3"
,"5685,55"
,"13623,39"
,"13623,39"
,"5685,55"
,"5685,55"
,"5685,55"
,"5685,55"
,"10373,3"
,"3440,75"
,"5685,55"
,"3440,75"
,"8174,03"
,"5685,55"
,"1188,64"
,"3411,33"
,"16944,9"
,"3440,75"
,"2701,46"
,"2701,46"
,"5685,55"
,"3440,75"
,"5685,55"
,"2701,46"
,"5685,55"
,"3411,33"
,"2701,46"
,"3440,75"
,"5685,55"
,"10373,3"
,"10373,3"
,"3440,75"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"5685,55"
,"6881,5"
,"5685,55"
,"3440,75"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"16944,9"
,"3440,75"
,"2701,46"
,"3440,75"
,"5685,55"
,"1800,97"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"5685,55"
,"5685,55"
,"3440,75"
,"2701,46"
,"5685,55"
,"2701,46"
,"5685,55"
,"3440,75"
,"2701,46"
,"2701,46"
,"10373,3"
,"2701,46"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"3440,75"
,"5685,55"
,"3440,75"
,"2701,46"
,"2701,46"
,"3440,75"
,"3440,75"
,"8174,03"
,"5685,55"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"3411,33"
,"2064,45"
,"10373,3"
,"8174,03"
,"3411,33"
,"2064,45"
,"3440,75"
,"8174,03"
,"2701,46"
,"10373,3"
,"5685,55"
,"2701,46"
,"6223,98"
,"3440,75"
,"10373,3"
,"10373,3"
,"10373,3"
,"10373,3"
,"5685,55"
,"2701,46"
,"10373,3"
,"10373,3"
,"8174,03"
,"5685,55"
,"2701,46"
,"3411,33"
,"6633,14"
,"2611,41"
,"6016,51"
,"9536,37"
,"13623,39"
,"3440,75"
,"10373,3"
,"10373,3"
,"5685,55"
,"5875,07"
,"1620,88"
,"3440,75"
,"5685,55"
,"10373,3"
,"5685,55"
,"5685,55"
,"10373,3"
,"5685,55"
,"5685,55"
,"4690,86"
,"3440,75"
,"3440,75"
,"10373,3"
,"3440,75"
,"10373,3"
,"5685,55"
,"10373,3"
,"10373,3"
,"10373,3"
,"2701,46"
,"10373,3"
,"1620,88"
,"8174,03"
,"5685,55"
,"10373,3"
,"6223,98"
,"5685,55"
,"5685,55"
,"2701,46"
,"2701,46"
,"10373,3"
,"3411,33"
,"1620,88"
,"5685,55"
,"5685,55"
,"8174,03"
,"8174,03"
,"1620,88"
,"1620,88"
,"1620,88"
,"3440,75"
,"3411,33"
,"1620,88"
,"1620,88"
,"3440,75"
,"3411,33"
,"3440,75"
,"2064,45"
,"1620,88"
,"2701,46"
,"3440,75"
,"3440,75"
,"2064,45"
,"3440,75"
,"3440,75"
,"3440,75"
,"5685,55"
,"10373,3"
,"2064,45"
,"3440,75"
,"3440,75"
,"1620,88"
,"5685,55"
,"1620,88"
,"1620,88"
,"3440,75"
,"5685,55"
,"8174,03"
,"2064,45"
,"2701,46"
,"1620,88"
,"2064,45"
,"8174,03"
,"10166,94"
,"8174,03"
,"8174,03"
,"3440,75"
,"8174,03"
,"8174,03"
,"8174,03"
,"2701,46"
,"6223,98"
,"3440,75"
,"3440,75"
,"8174,03"
,"2064,45"
,"2701,46"
,"3440,75"
,"8174,03"
,"8174,03"
,"3411,33"
,"8174,03"
,"8174,03"
,"2701,46"
,"8174,03"
,"2064,45"
,"3440,75"
,"3411,33"
,"3411,33"
,"5685,55"
,"2064,45"
,"8174,03"
,"8174,03"
,"2064,45"
,"1620,88"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"1620,88"
,"3440,75"
,"2064,45"
,"6223,98"
,"3440,75"
,"2064,45"
,"13623,39"
,"3440,75"
,"1620,88"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"10166,94"
,"2064,45"
,"8174,03"
,"5685,55"
,"10166,94"
,"3440,75"
,"8174,03"
,"8174,03"
,"1620,88"
,"1620,88"
,"8174,03"
,"3411,33"
,"8174,03"
,"2064,45"
,"6223,98"
,"2064,45"
,"2064,45"
,"1620,88"
,"8174,03"
,"1620,88"
,"8174,03"
,"8174,03"
,"3411,33"
,"8174,03"
,"8174,03"
,"3411,33"
,"1566,85"
,"8174,03"
,"3411,33"
,"5685,55"
,"2064,45"
,"3411,33"
,"1620,88"
,"2064,45"
,"3440,75"
,"3411,33"
,"2064,45"
,"2701,46"
,"1620,88"
,"9459,2"
,"6223,98"
,"2064,45"
,"1620,88"
,"6223,98"
,"8174,03"
,"8174,03"
,"3411,33"
,"3411,33"
,"2701,46"
,"2701,46"
,"3411,33"
,"2701,46"
,"1620,88"
,"2701,46"
,"2064,45"
,"8174,03"
,"2701,46"
,"2064,45"
,"3411,33"
,"2064,45"
,"3440,75"
,"1620,88"
,"8174,03"
,"3440,75"
,"13623,39"
,"1620,88"
,"2064,45"
,"2701,46"
,"1620,88"
,"6223,98"
,"2064,45"
,"8174,03"
,"6223,98"
,"3440,75"
,"3440,75"
,"2064,45"
,"3440,75"
,"3440,75"
,"3440,75"
,"2701,46"
,"1620,88"
,"2701,46"
,"3440,75"
,"2981,98"
,"2701,46"
,"1620,88"
,"6223,98"
,"2064,45"
,"3411,33"
,"2701,46"
,"2064,45"
,"1620,88"
,"2064,45"
,"2701,46"
,"2701,46"
,"3440,75"
,"2064,45"
,"3411,33"
,"3440,75"
,"2701,46"
,"5685,55"
,"2701,46"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"2064,45"
,"2701,46"
,"2701,46"
,"10373,3"
,"2701,46"
,"10373,3"
,"2064,45"
,"3440,75"
,"1620,88"
,"1620,88"
,"10373,3"
,"2064,45"
,"8694,04"
,"3411,33"
,"6223,98"
,"1620,88"
,"3411,33"
,"2064,45"
,"3411,33"
,"2064,45"
,"2064,45"
,"2064,45"
,"2064,45"
,"3440,75"
,"2064,45"
,"2064,45"
,"1620,88"
,"3411,33"
,"1620,88"
,"3411,33"
,"1620,88"
,"1620,88"
,"1620,88"
,"1620,88"
,"3440,75"
,"1620,88"
,"2064,45"
,"5685,55"
,"1620,88"
,"3440,75"
,"2701,46"
,"2064,45"
,"5685,55"
,"6223,98"
,"5685,55"
,"6223,98"
,"10373,3"
,"13623,39"
,"8174,03"
,"8174,03"
,"6223,98"
,"6223,98"
,"6223,98"
,"8174,03"
,"6223,98"
,"2701,46"
,"6223,98"
,"8174,03"
,"3440,75"
,"3411,33"
,"8174,03"
,"3440,75"
,"2701,46"
,"10373,3"
,"3440,75"
,"3440,75"
,"13623,39"
,"2701,46"
,"3440,75"
,"5685,55"
,"16944,9"
,"2701,46"
,"8174,03"
,"1350,73"
,"2701,46"
,"2701,46"
,"2701,46"
,"16944,9"
,"3440,75"
,"2701,46"
,"2701,46"
,"2701,46"
,"2701,46"
,"6223,98"
,"10373,3"
,"5685,55"
,"3440,75"
,"6223,98"
,"2701,46"
,"6223,98"
,"10166,94"
,"8174,03"
,"3440,75"
,"2701,46"
,"3440,75"
,"2701,46"
,"13623,39"
,"8174,03"
,"6223,98"
,"13623,39"
,"6223,98"
,"2064,45"
,"2701,46"
,"6223,98"
,"6223,98"
,"3440,75"
,"5685,55"
,"2701,46"
,"2701,46"
,"6223,98"
,"3411,33"
,"6223,98"
,"8174,03"
,"10373,3"
,"5685,55"
,"8298,64"
,"6223,98"
,"3411,33"
,"1620,88"
,"6223,98"
,"3411,33"
,"2701,46"
,"10373,3"
,"2064,45"
,"6223,98"
,"6223,98"
,"8174,03"
,"8174,03"
,"6223,98"
,"3411,33"
,"2821,41"
,"8174,03"
,"8174,03"
,"8174,03"
,"8174,03"
,"6223,98"
,"3440,75"
,"3440,75"
,"3440,75"
,"8174,03"
,"6223,98"
,"10166,94"
,"5685,55"
,"1620,88"
,"3440,75"
,"6223,98"
,"2701,46"
,"3440,75"
,"13623,39"
,"8174,03"
,"6223,98"
,"6223,98"
,"8174,03"
,"2064,45"
,"6223,98"
,"3411,33"
,"6223,98"
,"3411,33"
,"8174,03"
,"10373,3"
,"3411,33"
,"1620,88"
,"1620,88"
,"6223,98"
,"2701,46"
,"10373,3"
,"3411,33"
,"6223,98"
,"13623,39"
,"2701,46"
,"8174,03"
,"13623,39"
,"3440,75"
,"2701,46"
,"2701,46"
,"5685,55"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"10373,3"
,"3440,75"
,"3440,75"
,"6223,98"
,"3440,75"
,"6223,98"
,"6223,98"
,"3440,75"
,"2064,45"
,"1620,88"
,"3440,75"
,"5685,55"
,"2701,46"
,"3440,75"
,"13623,39"
,"5685,55"
,"13623,39"
,"3440,75"
,"2701,46"
,"3411,33"
,"5685,55"
,"2701,46"
,"10373,3"
,"2867,29"
,"2701,46"
,"5685,55"
,"16944,9"
,"5685,55"
,"3440,75"
,"10373,3"
,"2701,46"
,"2701,46"
,"3440,75"
,"2701,46"
,"5685,55"
,"3440,75"
,"6223,98"
,"10373,3"
,"3440,75"
,"3440,75"
,"5685,55"
,"5685,55"
,"6223,98"
,"5685,55"
,"5685,55"
,"2701,46"
,"13623,39"
,"13623,39"
,"10373,3"
,"13623,39"
,"13623,39"
,"13623,39"
,"10373,3"
,"10373,3"
,"10373,3"
,"13623,39"
,"10373,3"
,"13623,39"
,"16944,9"
,"10373,3"
,"10373,3"
,"10373,3"
,"6223,98"
,"10373,3"
,"10373,3"
,"5685,55"
,"5685,55"
,"5685,55"
,"5685,55"
,"5685,55"
,"5685,55"
,"3440,75"
,"10373,3"
,"10373,3"
,"13623,39"
,"10373,3"
,"2701,46"
,"5685,55"
,"10373,3"
,"5685,55"
,"10373,3"
,"6223,98"
,"2701,46"
,"3440,75"
,"6223,98"
,"13623,39"
,"15559,95"
,"8174,03"
,"6223,98"
,"10373,3"
,"10373,3"
,"2701,46"
,"2064,45"
,"16944,9"
,"3440,75"
,"5685,55"
,"10373,3"
,"3440,75"
,"2701,46"
,"1620,88"
,"3440,75"
,"8174,03"
,"2701,46"
,"10373,3"
,"5685,55"
,"2701,46"
,"5685,55"
